3689, 15539.468348987448
8437, 26022.94991198276
9940, 26603.47235175649
0839, 26694.064420480758
9143, 26655.19419122167
8091, 26461.51520952948
8439, 26360.483615021705
7015, 25857.83759821456
3687, 26340.019597210525
5570, 26379.45783494659
3441, 15409.261441799918
8895, 26441.42228589251
3673, 26175.941349715526
0801, 26638.30038637642
8250, 15602.347981083905
2900, 26260.195390233257
0459, 25980.509191867433
4469, 25795.99143989148
1927, 26069.25335195939
3804, 25981.501377630982
7453, 27133.213105473675
6575, 26538.11217113107
6111, 25566.168790022177
9965, 26113.00487090911
1902, 26050.2054374782
8275, 27003.84378670895
2314, 26243.79426917512
0443, 26473.822535873733
9365, 26304.11133337999
8415, 25993.58634412653
8288, 26729.717914115306
3660, 26662.673079269483
7462, 26024.49743408284
1795, 26393.17385920198
4489, 26528.76518499958
6118, 15883.476707315918
5564, 26214.03718511677
3203, 26567.232488605678
9739, 26275.785282649187
7603, 26076.053661696667
2715, 26631.93459199538
6341, 25924.309082602467
1958, 25863.59827514911
6984, 26308.520454135043
3866, 25861.542373935208
9560, 26443.21840136103
1967, 25946.294258363665
2712, 25784.335689550167
5537, 26263.776579119927
7052, 26538.348395044126
4876, 26435.467924690525
3895, 26271.464439087016
5508, 25920.028886070777
1994, 26576.8085133679
6370, 26501.042835352684
3430, 26451.897742775378
4271, 26344.445986127204
7256, 25841.985072081254
7269, 26704.155182113165
5506, 25906.91386477605
2723, 26161.79070107875
2181, 26383.969881889658
1704, 26692.024541156443
6979, 26081.2388872158
7438, 26459.032945918654
5961, 26086.072328855393
6348, 26591.90303578226
9556, 25880.43649610149
1758, 26605.897566461026
0028, 15620.969990859292
9952, 26453.24321578131
2586, 26221.042296272055
1555, 26864.58025876889
7464, 26580.765814742022
1793, 26205.858002407153
5565, 26169.255109906084
8084, 25500.549579999613
0010, 26087.64475809916
5562, 26284.908138966854
5750, 26917.751092550745
8619, 26890.805793419793
9194, 26006.62712209488
3668, 26619.282965352173
2315, 26383.729318027166
6117, 26201.663971259226
6741, 26033.865647158673
7693, 26886.636501797762
1564, 26713.345462724417
0648, 26785.445671999638
8617, 26126.351008131838
0822, 26770.370513613918
1751, 26259.836477041583
4223, 26218.73038948459
9568, 15686.836204047948
4045, 26189.917884287974
7062, 26560.586390830507
5735, 26293.23613763912
2174, 26277.905544082732
2379, 26256.151596958265
8227, 25700.994321945218
2173, 26493.935128395133
2725, 26174.895799025955
7257, 26541.673019348465
5993, 26707.68659734542
5704, 26440.015313824788
2521, 26615.83066653074
1196, 26355.74358917561
7408, 25994.259010938626
3894, 26265.014039193244
0249, 25490.18682560554
6378, 25796.033603359538
4877, 15579.802225686324
4417, 26811.780504677354
6172, 26668.184350870073
1733, 26898.042896265124
2384, 26468.54270076902
6724, 26640.13273504782
4073, 26129.600487951753
9798, 26031.001595841873
0427, 26203.962970125893
2189, 26453.001122363832
9105, 26521.030715977206
9939, 25949.413153731024
5956, 26020.961411433564
8447, 26330.67193252433
5824, 26709.944849852367
2833, 26871.844505655612
6656, 26380.871362913666
9874, 25983.657708480194
0599, 26461.4723920228
8156, 26060.639219224777
3575, 26106.48585959527
1010, 26334.112890086377
1019, 26116.86660928023
6832, 26205.309697537585
2802, 26497.268491479554
8352, 26517.020782572494
7128, 26049.139807586795
6667, 26249.10441563248
6031, 25858.522883057092
8963, 26481.378316630136
4598, 26243.050267031456
8731, 25835.94368933126
4934, 26705.66075791489
2006, 25558.297408130187
0563, 15648.059054712858
7322, 25970.049174248266
7110, 25717.344123145336
1021, 26108.21877919568
6452, 15563.798536387261
0597, 15554.545373586812
7144, 26089.575107261102
0153, 26412.563414475364
4735, 26401.289625507146
7382, 25850.44930508765
1623, 25758.773892659217
8301, 26209.326293397113
7349, 26388.308505014385
3983, 26111.130237327503
3977, 26077.867653959725
4538, 26577.314394793106
1624, 26234.683352104777
3341, 26167.864216465507
0392, 26099.187809203024
3517, 26311.89737993499
8339, 25783.892877442544
1086, 25789.573864683483
4967, 26017.948623455937
4369, 26315.27244365705
9482, 25972.03872016316
7940, 26020.987917734707
6892, 26609.16692304401
9229, 26160.137154386575
9827, 26125.575587692925
4704, 26304.02471496459
1276, 26350.225366463386
2097, 26100.189297750054
2251, 26340.272809286944
8901, 26556.059848229506
0350, 25967.460637984517
3348, 15561.572455459313
2894, 26169.25911483032
1249, 26433.316952783083
1847, 26210.868557159316
0961, 26407.367274374537
4199, 26496.055236919845
5877, 26567.82326522059
2400, 26623.125497852423
8906, 26186.546560622955
5625, 26237.672426418932
6292, 26548.965076080145
9820, 26802.674763260507
0191, 26470.662469020626
0368, 26789.577888324526
9424, 25928.384724094987
4599, 26930.060465989653
0139, 26262.924942171576
8166, 26770.146227877533
5813, 26441.64872668528
1212, 26557.974212705114
0562, 25946.172753940693
5222, 26406.24509405361
7323, 26259.706039108623
6833, 26497.407744716318
1018, 25587.721107853566
3784, 26827.027750794212
2656, 26108.934074232995
7586, 26427.451070476396
5487, 26537.61729472306
1215, 27129.0394392296
8157, 26611.211480435686
5822, 26252.20315107283
4138, 26309.076237229285
1481, 26496.938310103797
4335, 26575.117050489767
3110, 25825.07304144304
7588, 26740.627545656942
7785, 26436.92205246693
4332, 26338.891749700022
9881, 26063.52802624766
8953, 26193.197694570936
0766, 26965.47370752461
6055, 25704.69082921928
2065, 26270.81399136541
0500, 15454.171586102104
3385, 25643.827617434712
3188, 25852.425163799966
1089, 26499.086269303512
5247, 26696.163091656465
0351, 26950.138700308104
6052, 26344.05731756237
1277, 26008.34196513322
6260, 26321.88580791129
4361, 26067.528817936938
2439, 26373.593206204932
0538, 26385.61082084653
3349, 26453.621501503345
0155, 26209.533748887017
1417, 26957.969705234464
4165, 26607.728466957924
9448, 15475.446694807064
7384, 15653.169355574448
5840, 26285.94531766159
7383, 26968.926701100034
8569, 26333.432713479207
7979, 26382.0646590419
9642, 25972.070163714234
6860, 26469.606766564768
1877, 26275.087210943584
2408, 26434.343628624956
5847, 25693.31010015896
8764, 25888.169062592224
2850, 26634.078973762596
9484, 26481.49391514315
7757, 26591.71635028618
1454, 26219.024461303085
2814, 26248.69368282668
8344, 26727.907881602983
6018, 26373.843942400403
4777, 26325.736060343257
9854, 27105.64294182803
8388, 26324.538202320047
4545, 25765.865271586263
6676, 25995.070433016794
0581, 25729.041097267804
0747, 26006.363562023456
3794, 26321.50746029093
3109, 26857.847247696584
9601, 25792.03884076187
3564, 26447.67395822084
0771, 26094.822116273448
4128, 26141.343931541945
4914, 26921.1304721345
8375, 27020.727228302807
8729, 26261.701775276182
2677, 26890.470776629038
6011, 27273.14940038221
0782, 26576.243521537268
7108, 26310.07753930482
9630, 26239.2075171247
1039, 26119.09843131455
2876, 26035.48532049535
8570, 26393.047356110626
9032, 26851.529542834807
3395, 26822.70123870813
0510, 26208.419463774742
5062, 26224.497442019067
5634, 26506.11345575005
2623, 26488.769139599437
9831, 26978.238939105882
5096, 26414.825279077286
1856, 26423.217524518255
0984, 26836.092313787718
6419, 26241.834836430757
3366, 26417.159622600513
1869, 26369.048529614818
8548, 26246.272227461337
9003, 26381.231322040858
3539, 26013.05676259633
9231, 26199.790892224883
8919, 26140.618927052088
6883, 26110.12121740244
0946, 25887.92153546252
3995, 26114.919939021198
3734, 26379.231866534443
2276, 26003.152428455527
7358, 26348.034562156477
1893, 26774.13389877689
9460, 26282.961824750888
9652, 25846.575001527122
4186, 26781.554900826774
3959, 26483.28817375333
4724, 15714.685688541515
4516, 26321.229358111348
7393, 26370.578018343644
9864, 26008.587726570266
4111, 26169.13717367212
7136, 26145.2740194282
8141, 25638.287879945117
4586, 25729.146418300854
7131, 26977.64644755178
9897, 26180.389766791286
7555, 26526.395476304388
5030, 15870.572581481209
6641, 26339.582447659057
7793, 26069.787689778426
4572, 26368.636486907282
5833, 26663.444723755758
7932, 26184.79082258945
0925, 26275.788614365152
8380, 26554.43360318646
2647, 26352.903778169708
0322, 26928.858703222042
4782, 26194.527567146255
7138, 26496.299227803447
1499, 26340.708300375605
8514, 25824.785106327945
9600, 26504.938553632335
6822, 26077.388503074922
8184, 27451.069265536826
3554, 26151.556497151876
6214, 26055.971859181987
6684, 26115.875394301333
1693, 26856.99222562853
7564, 15628.384784676618
6019, 26214.688597973873
8513, 25678.91183537258
9005, 26518.70592051479
9208, 26514.091500095146
7392, 26639.573885598755
4725, 25577.514698375486
7968, 26631.358539730878
0371, 27550.447322200824
5267, 26313.874487972156
1895, 26179.28699797969
7950, 26712.81582789408
8772, 26822.231103108064
4983, 25914.946029365045
8786, 26576.818807875083
5099, 26416.24147141163
0712, 26603.966820153313
6081, 26359.251960147027
0144, 26362.537148479005
0382, 26512.524226211317
1406, 26671.272010249504
9459, 26266.185388521313
2884, 27056.70816924695
7357, 26368.906889243062
0724, 26277.54118645911
7501, 15565.20195596006
1266, 26061.858371099162
1868, 26492.11873661512
0982, 26909.60148668229
5438, 26767.56642767731
5860, 25928.311940221025
1605, 27072.598367532726
6612, 26613.823941370443
4145, 26531.99573249291
5097, 26031.59599927866
1437, 26502.49301633364
4383, 26197.804539781475
2074, 26478.43620174398
0347, 26039.854683161822
8916, 27136.474617370106
2750, 26522.975182210677
5747, 26355.16652970186
7010, 26071.32218717335
0497, 26381.35465242757
3444, 25812.011882137933
5912, 26016.04921198185
8255, 25910.048616982334
4008, 26784.189884278192
3215, 26580.207322830804
6793, 26323.93642214525
5740, 26602.687362416556
7017, 15343.923341181453
0000, 26126.574067389887
3018, 26455.606800392296
4006, 25868.290343690624
9973, 26327.558959157217
3475, 25758.322904165132
4650, 26276.34597671434
5782, 25997.44191054163
7213, 26482.434940342402
3812, 26880.516332519823
0499, 25832.79086075644
4805, 26788.416071950145
7670, 26099.945399527027
0031, 26425.871784976145
9974, 27223.40593749346
6564, 26594.151385953937
3016, 26373.48996547244
0693, 26813.907472675644
1573, 25986.113451934496
6756, 26227.25997425088
8051, 26203.762464125386
0832, 25838.706088876213
8607, 26302.567352357735
6769, 26335.220330048454
0866, 26723.271007171283
8005, 26216.359751069933
8461, 26698.265335844753
5970, 26274.061455204817
3841, 26920.63612451424
1518, 26312.939272276333
7416, 26258.05915318571
5725, 26246.24492440418
4603, 26073.360807335368
6702, 26130.131970591236
4869, 26245.96752711662
3277, 26555.994870613693
6705, 26560.13396617287
1978, 26184.050516101794
0096, 26048.986051749296
2507, 26436.32063454039
2351, 26823.655152084324
8696, 26463.096440951656
8450, 26514.729145767044
2969, 26321.40407379132
1186, 15691.879158146461
6191, 27190.772715947827
5348, 26091.58934539747
8665, 26072.983697257114
5946, 26182.06836266845
9571, 25876.719138641773
8830, 26404.821724221507
0053, 26615.7410422014
2704, 25838.511453096242
6734, 26375.90910207151
9916, 26017.943539978245
1949, 25966.618120312774
6565, 26506.180490198534
5126, 25680.5654940386
2303, 26731.886145361088
0666, 26557.65106238095
8853, 15704.24085278666
4490, 25933.261709432674
7215, 25958.748612618274
9512, 26052.40006333386
1915, 15706.269225825972
9986, 25995.73672518413
8854, 25640.41362076012
7444, 15704.976977482731
2304, 26012.061276465764
1747, 26414.715169282685
1575, 25967.140155364646
6106, 25906.111549455563
8601, 26621.275478785177
5922, 25887.13992474248
9171, 26340.48854007397
6139, 26798.769152632936
1912, 26363.022487625218
3813, 26551.52042769425
6792, 26307.259188768265
4693, 25848.39893588252
2564, 25986.628032676927
3442, 26477.925098200332
7486, 26337.812900619705
2769, 15556.42750775827
9147, 15597.645475877946
6933, 25618.52652102363
4658, 25799.596348941937
1118, 26364.0158646141
9729, 26778.523821431474
7481, 26765.171411113774
5580, 26148.26199412298
0234, 25897.99915168733
9524, 25958.89587376435
4009, 26152.299593584
4835, 26309.799091484198
0805, 26437.928741863037
9114, 26052.31912527759
2198, 26747.347035175262
2508, 26229.710118779683
7248, 26763.48960982419
6507, 26000.649122251394
3247, 26307.95011491258
3623, 26340.844784880628
1346, 25737.263994678342
2705, 25934.40217759391
6197, 26274.608059175385
7879, 26292.520411592326
2153, 25989.079379937353
7613, 26540.448343762153
2957, 26192.378709890403
7419, 15536.701754432917
5940, 25964.716557737986
1970, 25968.617710840197
2154, 15425.338842106949
5371, 26476.98907835232
7042, 26255.193782327704
0267, 26430.690693614964
4401, 26116.390661607256
5378, 26119.53727606088
8655, 26491.270938046197
0894, 25658.86036827802
6951, 26039.89000778997
9125, 26100.539429130364
5723, 26463.66128372886
7848, 25868.005710480324
2734, 26122.683519503043
0407, 26362.5771283571
1377, 26130.526896763597
9926, 25988.260013464624
9122, 26831.59822735094
3418, 26398.519470532934
6358, 26332.60025669959
8838, 26880.199748109677
1370, 25834.71734324502
6703, 26552.46392244801
0064, 26302.072896671853
1504, 25785.152955390582
5706, 26227.308747941122
2375, 26162.60699010928
6974, 26193.225572697007
9100, 26251.543073463534
4875, 26089.81944339441
4049, 26469.934151472757
2944, 26018.573416561332
3896, 26507.38906972265
0079, 26967.34174025647
7600, 26799.265953753835
7056, 26370.41234102851
3402, 26208.58796081085
4243, 26159.235771570904
5391, 26204.747388096363
3066, 25568.688933684865
8021, 26123.30967797455
8213, 26216.724574284806
5168, 26333.332286813864
9597, 27042.178129496016
8445, 26734.90450636877
4288, 26146.59331856813
9563, 25612.11332615628
7404, 25762.931060833755
2176, 26642.616945845697
4423, 26089.546020941183
6374, 26227.06278102837
9932, 26068.714532592465
8473, 26632.094350540046
2149, 15505.105071879078
6945, 26066.250908791637
5192, 26026.118123512024
3265, 26541.134135103654
3291, 26317.254216170073
2171, 26865.790088676753
1390, 26452.300196680528
2986, 26293.73992106106
3068, 26368.62521096892
9760, 26212.98962332236
5569, 26081.613732886824
6788, 25888.454077448114
6571, 26323.176006271467
3231, 26310.452722834616
6743, 25930.576297826727
1566, 26642.159602431402
4828, 26422.531438543123
5300, 26391.686729113513
0440, 25993.2172156649
4484, 26613.28790781486
3493, 26451.97933746081
8847, 27101.431121502097
0820, 26583.3327759031
9959, 26453.81114250279
3236, 26496.64874056444
1753, 25907.857919509162
8075, 26022.382526399608
4826, 26262.594509133305
0471, 26751.908768021563
1557, 26010.449274425133
6772, 26072.081266723053
4217, 27034.390887777176
8072, 26181.103818230196
2745, 26804.753294512255
0220, 26607.36659053663
7254, 25628.469484214555
6140, 15684.483129417991
2184, 26445.09193824185
4041, 26794.37440749531
2389, 26686.97945628952
6729, 25586.675763759747
3855, 26007.913301590153
4628, 26200.831821677213
0288, 26393.394960772315
1168, 26681.222126855733
3051, 26268.259388044597
2183, 26480.814995168213
1362, 25626.062149654696
7061, 26225.069455621084
0244, 26700.759538837352
2177, 26392.314586847013
4079, 26231.17995865608
3403, 26723.82858916265
9905, 26305.61948140199
3067, 26079.613283488157
3864, 26314.13674128246
5955, 26729.42710365285
8676, 26182.617831511077
0611, 26305.80745961941
1505, 26365.343623572022
1353, 25928.99142555397
9591, 26791.525848169833
5906, 25834.945829215147
9367, 26857.109810030208
7699, 26868.922583992913
5753, 26568.069509661484
4447, 26679.327966134802
9704, 26593.549646203755
1931, 25895.671749970967
5901, 26546.761190274086
4672, 15274.331002099925
6541, 26138.830254019602
4216, 26160.013999051585
2743, 26680.20093175581
0680, 26124.738368459944
3839, 26515.50316499624
2781, 25783.66094736804
9369, 25751.08732064137
4476, 26645.12938439052
1336, 25781.354827981184
9993, 26442.14645968726
8277, 26233.21147806242
8613, 25965.153645528917
4816, 26638.808682614363
9735, 26273.80838023656
2316, 26036.137833332756
8846, 26367.60348721604
3492, 15737.1101961417
5557, 25760.715394557286
4015, 25894.38990263682
6570, 26587.18566188729
4355, 25904.491591549016
1071, 25965.26346311712
7524, 25467.08470056164
3987, 26601.79062211174
0168, 26114.53882146358
0706, 26166.20779769998
7381, 26292.278983193595
3177, 26331.124723081266
6896, 26871.844505655612
6298, 25813.092664181928
8766, 26096.75288120792
9486, 26338.781449592265
2093, 25724.039598336516
0192, 25913.304078100067
9823, 26249.505301079287
7718, 25594.870186368098
8562, 25978.3887261169
1843, 26140.752469433217
4169, 26523.291896583167
5289, 26452.734374958392
4151, 26388.1438475709
8768, 25863.91946866639
9488, 25554.20238598909
7512, 25856.920881643156
2897, 26068.17778201115
8565, 26426.928780265764
9685, 26412.37777133558
1448, 26696.714680635716
1810, 26494.378654818614
7921, 26491.721004928244
8703, 26238.6001334548
6838, 26864.31235831381
3112, 26521.64306158006
5447, 26409.627839107296
5675, 26456.40797747266
3582, 26369.048529614818
8360, 25897.683681486167
2457, 26371.16925750675
0556, 26126.74065608891
8509, 25844.807552899005
4102, 26480.276031306243
4330, 26185.486646536217
0907, 26104.94677591814
1821, 15474.991890891857
9042, 26470.056883017613
5220, 26131.280150202227
4762, 26532.83494869428
1826, 15390.782914532943
3329, 15498.452190963331
4133, 26227.397043710705
5485, 26516.5330458102
4791, 15581.78437366262
2230, 26550.11134252089
6297, 26364.40725153122
8332, 25911.17549549872
5049, 25863.06853509188
7980, 15506.305599620266
6264, 26220.001259524877
7170, 25987.548029307967
0355, 15749.125308853409
5627, 26172.260124435285
2254, 26633.11818461389
9445, 25851.001896357506
9677, 25708.75986971286
5886, 26207.868796557075
2865, 26814.925684456706
8335, 25719.658454719432
6060, 26057.35151709235
6252, 26128.56422819206
1077, 25555.72086591103
4505, 26283.58100513178
0535, 26555.539403309675
0707, 26422.018336547957
3182, 15472.750712913148
6094, 15533.995996338208
1083, 26139.813429686532
3975, 26519.28104025288
6609, 26354.69317189999
4398, 26433.183183055386
6093, 26366.257241718573
8935, 26218.02064375992
2057, 26283.1662541959
1626, 25790.530715346926
2291, 26136.193888571965
7387, 26361.718500976545
3727, 26535.36695726424
9813, 25840.04568201785
8552, 26450.085583381417
8136, 25990.800835857965
2800, 26641.04227841033
5689, 26399.82271302502
9420, 15403.087852085355
7929, 26704.826371011153
5828, 25996.33432755367
6665, 26048.37180498722
7585, 26420.94891011994
2493, 25868.216596598464
3541, 26471.718360163275
3773, 26748.980618335598
4338, 25900.191012448246
3921, 26417.994630901547
8959, 26276.78828899772
5448, 25989.979706746573
8733, 26597.765726795405
7549, 26374.202363168664
1023, 25965.80213408038
1211, 26143.5496945948
1015, 26264.452803843622
8198, 26666.818897609235
7540, 15464.801458405549
5025, 26890.805793419793
8154, 26210.278837739694
9072, 25736.371986713166
0908, 26309.500570640554
6839, 26185.854246522224
1644, 26430.962549945496
